name,os,power_state,virtualization_type
VMware VM 6.5 identified as mcr-mspsqa-02-p2v.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-mspsqa-03-p2v.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-wmedapoc-01 on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-mdmqa-03 on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-jiradev2-01 on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-wmgateqa-02.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-epducpdev-02.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-mspsqa-04-p2v.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-mwftqa-02 on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-wmgateiut-01.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-synqa-02.apexglobal.com_old on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-mdmiut-01.apexglobal.com_decom_pending on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-mdmiut-03 on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-mdmdev-02_decom_pending on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-oktaasde-03.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-bnaqa-01.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-epddtrdev-04.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-scmdev-04-p2v.apexglobal.com-WOSAN on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-wmgatesit-01.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-zjiraqa-02.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-oagqa-01.apexglobal.com-OLD on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-netlogde-01.apexglobal.com on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-mspsqa-04.apexglobal.com-Do not power ON on mcr-esxdevqa-28,,,
VMware VM 6.5 identified as mcr-icapdev-01.apexglobal.com-OLD on mcr-esxdevqa-28,,,
VMware VM 6.7 identified as mcr-jbwebpr-02.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-jbwebpr-01.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as phx2-ibloxmca-01.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-sannavpr-01.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-oagapr-02.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-tssaampr-01.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-br-02-app.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-epducpr-01 on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-epducpr-03 on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-hpapr-01 on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-plcarpr-02.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-patrxpr-12.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-patrxpr-13.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-onmcmspr-01.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-zjirapr-03.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-portalpr-01.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.7 identified as mcr-sqldb-50.asl.apexglobal.com on mcr-esxprod-23,,,
VMware VM 6.5 identified as MCR-GPIDQA-01.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-itsmops-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-glonet-02.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-inspqa-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-altxdev-01.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-oktaqa-02.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-appvisde-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-bppmisqa-04 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-cldsdev-06 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-VEBtstde-01.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-win2019-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-aocdpde-10.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-rpasbqa-02.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-dmz20de-19.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-sqldev-38.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-spcsadev-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-itdaqa-02.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-ACCQA-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-spadmdev-01.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as MCR-HYESBQA-01.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-sdboxqa-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-oktadev-03.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-mfdev-02 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-avmpxyqa-05.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-bdcops-01.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-b2bqa-02_restore on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-spwfedev-02 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-itsmaiqa-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-erpfsdev-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-enmaqa-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-tshlxde-05.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-tsrpqa-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-exrap-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-oktaasde-02.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-tshlxde-04.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-certpoc-02 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-tsimdev-03 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-tshlxde-03.asl.apexglobal.com on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-eidmdev-03 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-bmcaidev-03 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-trilqa-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-iaqa-01 on mcr-esxdevqa-23,,,
VMware VM 6.5 identified as mcr-oagwpr-02.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-numsuppr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as adc-dev-uk-mcr2-02 on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-tshlxlpr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-kwpr-01 on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-oagpr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-intpenpr-01 on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-hlxsrhpr-01 on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-epdtrpr-02 on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-vcha-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-nis-07 on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-aveprod-01 on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-bmcdbapr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-bladebi-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-tsvmpr-02.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-tsdspr-02.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-tssalrpr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-filepr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-csmisppr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-patrxpr-14.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-wpadpr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-mcmspr-02.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-onmcmsrd-02 on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-dnsapipr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-mvcmpr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-bnapr-02.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-vtxpr-02.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-secctrpr-02 on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-tshlxlpr-03.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-zjirapr-02.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-ccpr-01.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-mdmpr-02.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-bdapr-02 on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-br-03.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-eidmpr-04.apexglobal.com on mcr-esxprod-11,,,
VMware VM 6.5 identified as mcr-bipspr-03 on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-wwfopr-01 on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-mstrqa-06.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-fessrpr-01.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-relaypr-02-to be decommission on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-tsrppr-02.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-crestpr-02.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-ipasspr-01.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-relaypr-01-to be decommission on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-pswfepr-01.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-tsispr-03.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-patrwpr-03.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-rpasbpr-19.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-ctxddcpr-02.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-relaypr-03.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-sqldb-53.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-relaypr-04.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-alert-01.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-pltspin-01--Donotpoweron on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-bseapppr-01.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-tspwpr-07.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-core-02.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-itsmsrpr-01.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-bppmispr-08 on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-seuempr-02.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-kscpr-02.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-cwapr-02 on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-dpapr-01.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-spwacpr-01.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-seuempr-01.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-adfspr-02.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-avmpxyqa-02.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-myitmgpr-02.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-itdapr-06.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-wmoptpr-02.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-chbtnjpr-02.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-appdgpr-01.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-rpasbpr-04.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.5 identified as mcr-rpasbpr-03.asl.apexglobal.com on mcr-esxprod-26,,,
VMware VM 6.7 identified as Harbor_Template_01 on mcr-esxdevqa-25,,,
VMware VM 6.5 identified as mcr-psafepr-01_27August on mcr-esxprod-29,,,
VMware VM 6.5 identified as MCR-MYSQLDB-03 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-Win2k8R2-Ent-64B_Template on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-tspwpr-04.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-ps-01 on mcr-esxprod-29,,,
VMware VM 6.5 identified as NVS01.bosidomain.com_8_208 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-dmodmzvc-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-bppmqab-01 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-sdexpr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as MCR-DWLSPR-01 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-navopr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-trilpr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-pfpr-01 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-slkprpr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-tsoft-01 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-bladecon-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-biwspr-01 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-sqldb-46.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-alert-02.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-bipspr-02 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-crestpr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-flexbcpr-02.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-bppmispr-05.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-rpaserpr-10.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-vcpr-01 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-hrtalepr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-ctxlcspr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-biwspr-02 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-prtsvrpr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-oktapr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-bipspr-04 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-tsrssopr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-rdmtrpr-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-mbdra-01 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-winops-01.asl.apexglobal.com on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-myitarpr-01 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-euemfpr-01 on mcr-esxprod-29,,,
VMware VM 6.5 identified as mcr-vcrnd-01.asl.apexglobal.com on mcr-esxprod-29,,,
Google VM Instance instance-1 in us-central1-a,,,
Google VM Instance instance-2 in us-central1-a,,,
Google VM Instance instance-3 in us-central1-a,,,
Google VM Instance instance-4 in us-central1-a,,,
Google VM Instance instance-6 in us-central1-a,,,
Microsoft Azure VM apexbuild1 in West Europe,,,
AWS EC2 Instance AP Singapore VPN in Asia Pacific (Singapore),Amazon Linux AMI 2,,
AWS EC2 Instance EU Central VPN in EU (Frankfurt),Amazon Linux AMI 2,,
Google VM Instance applaince-jamjar-840976 in europe-west6-a,,,
Google VM Instance win-server2016-1 in europe-west6-a,,,
Google VM Instance windows-server-1 in europe-west6-a,,,
AWS EC2 Instance Simulator in US East (N. Virginia),Ubuntu Linux,,
AWS EC2 Instance MediaService in US East (N. Virginia),Amazon Linux AMI 2,,
AWS EC2 Instance i-02cb66277a46fd870 in US West (N. California),Amazon Linux AMI 2,,
VMware VM 6.5 identified as mcr-itsmdide-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-tsrpqa-02.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-tssateqa-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-scade-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-ex13mqa-02 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as Decomtest on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-tsode-03.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-ex13cqa-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-okwsdev-02 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-s4bfqa-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-czctmqa-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-dmzde-19.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-bppmisqa-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-mstrqa-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-itsmwbde-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-sqldev-42.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-appvidev-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-okwsqa-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-wlaqa-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-sqldev-03 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-tsttrkqa-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-myitmgqa-02 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-spwfedev-02_Restore on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-srvcsdev-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-trilqa-02.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-it2qa-04.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-aoqa-03 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-tsode-02.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-tsoapde-10.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-smbprxqa-02 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-unixops-02 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-iisdev-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-Win2008R2Ent on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-tmateqa-02 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-demoqa-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-wwfodev-02 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-dctestde-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-bselicqa-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-spwfeqa-04.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-myitmgqa-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-tsoftde-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as ais-bsademo-01.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-oktaasde-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-itsmsode-02 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-biwsdev-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-mstemdev-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as ldn-agmplab-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-icedqde-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-ex7allqa-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-itsmchqa-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-tsimqa-03.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-idpatest-02 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-kofdev-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-tsimclqa-02.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-mstemqa-01.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-omsade-02.asl.apexglobal.com on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-commdev-01 on mcr-esxdevqa-17,,,
VMware VM 6.5 identified as mcr-rtqa-01 on mcr-esxdevqa-17,,,
VMware VM 6.7 identified as mcr-spcenpr-01.asl.apexglobal.com on mcr-esxprod-20,,,
VMware VM 6.7 identified as mcr-spquepr-02.asl.apexglobal.com on mcr-esxprod-20,,,
VMware VM 6.7 identified as mcr-hyreppr-02.asl.apexglobal.com on mcr-esxprod-20,,,
VMware VM 6.7 identified as MCR-HYEPMPR-01.asl.apexglobal.com on mcr-esxprod-20,,,
Google VM Instance instance-5 in us-east1-b,,,
VMware VM 6.5 identified as mcr-bkpcrypt-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-tshlxwpr-19.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-rpaserpr-07.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-tsispr-06.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-mlcmpr-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-eidmpr-15.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-it2pr-04.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-ctxit2pr-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-emeaispr-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-tabpr-02.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-swiftpr-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-nmcpr-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-spwebpr-04.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-ctxsfpr-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-itdapr-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-avproxpr-03.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-tsrppr-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-altipr-02.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-iapr-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-win2019std on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-cdatapr-01.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-tspwpr-06.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-tsoft-02 on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-rpasbpr-06.asl.apexglobal.com on mcr-esxprod-31,,,
VMware VM 6.5 identified as mcr-spwfepr-02.asl.apexglobal.com on mcr-esxprod-31,,,
